month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_increased_share,price_increased_share_mm,price_increased_share_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,price_reduced_share,price_reduced_share_mm,price_reduced_share_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202507,13940,"Blackfoot, ID",677.0,469725.0,0.0483,0.044,177,0.0536,0.4628,58.0,0.2609,0.1959,50.0,-0.1667,0.087,4.0,-0.3333,,0.015,-0.0065,0.015,70.0,0.1667,0.5217,0.2434,0.0237,0.0048,48.0,-0.05,0.0106,184.0,-0.0011,0.037,2663.0,0.027,-0.0471,532650.0,0.0133,0.0229,220.0,0.0329,0.3415,0.2684,-0.0293,-0.1201,0
202507,17640,"Coco, PR",,293925.0,0.0208,0.3125,7,0.1667,0.1667,51.0,0.186,-0.378,4.0,1.0,,0.0,,,0.0,0.0,0.0,0.0,,-1.0,0.0,0.0,-0.2857,6.0,0.375,4.5,179.0,0.5547,0.174,1320.0,-0.0971,-0.2403,307576.0,0.0609,-0.0091,13.0,0.25,0.7857,0.7857,0.119,0.619,0
202507,32390,"Massena-Ogdensburg, NY",395.0,199950.0,0.0048,0.117,373,0.0892,0.4665,61.0,0.1041,0.0083,124.0,-0.0882,0.1923,0.0,,,0.0,0.0,0.0,118.0,0.0536,0.5946,0.1725,0.0052,0.0407,178.0,-0.0247,-0.1317,122.0,0.0,0.1554,1620.0,0.0057,-0.0104,263652.0,0.0023,0.1179,548.0,0.0468,0.2057,0.4779,-0.0558,-0.3292,0
202507,29260,"La Grande, OR",851.0,457425.0,-0.0482,0.1853,64,-0.0229,0.1429,72.0,0.1967,0.177,24.0,-0.0769,-0.1429,2.0,0.0,0.0,0.0168,0.0007,0.0003,30.0,0.25,-0.1176,0.2456,0.0718,-0.0333,43.0,0.0488,0.075,226.0,0.0045,0.0825,2174.0,-0.0816,0.0429,742243.0,-0.018,0.0861,107.0,-0.0093,0.1031,0.6719,0.0459,-0.0424,0
202507,25540,"Hartford-West Hartford-East Hartford, CT",48.0,449450.0,-0.0311,0.0246,1240,0.042,0.1688,34.0,0.2364,0.0794,1126.0,-0.1769,-0.0458,14.0,1.3333,0.1667,0.0034,0.002,0.0004,400.0,0.087,0.3333,0.0963,0.0126,0.0238,1724.0,-0.0347,-0.0569,243.0,-0.0365,-0.0098,1896.0,0.0187,0.057,627914.0,0.0105,0.0172,2959.0,-0.005,0.0287,1.3905,-0.1106,-0.3328,0
202507,46780,"Van Wert, OH",833.0,181150.0,-0.0624,-0.2964,36,0.0143,0.0,35.0,0.0146,-0.1677,40.0,0.8182,0.25,0.0,,,0.0,0.0,0.0,12.0,0.0,0.0,0.1202,-0.0046,0.0051,38.0,0.0274,-0.0854,104.0,-0.0867,-0.2075,1617.0,-0.0133,-0.0428,222437.0,-0.0502,-0.1953,75.0,0.042,-0.0261,1.0563,0.0135,-0.0986,1
202507,13740,"Billings, MT",229.0,488225.0,-0.0137,-0.0034,782,-0.0095,0.1517,52.0,0.1685,0.2235,296.0,-0.1345,-0.0327,4.0,-0.6,0.0,0.003,-0.004,0.0,264.0,-0.1646,0.1092,0.1927,-0.025,0.0107,330.0,-0.0626,0.0875,221.0,-0.0021,0.0158,2230.0,-0.0137,-0.0381,709214.0,-0.0096,0.1171,1108.0,-0.0264,0.1295,0.4214,-0.0239,-0.0249,0
202507,16180,"Carson City, NV",547.0,528750.0,0.0302,-0.0804,134,0.081,-0.0326,52.0,0.241,0.1839,56.0,-0.125,-0.3,6.0,,2.0,0.0238,0.0238,0.0173,66.0,0.0645,-0.0571,0.2491,-0.0033,0.026,71.0,0.1639,-0.2935,310.0,-0.009,-0.0018,1774.0,0.0349,-0.0746,764204.0,-0.029,-0.0972,205.0,0.0907,-0.1426,0.5318,0.0379,-0.1964,0
202507,13180,"Beaver Dam, WI",422.0,389900.0,-0.0127,0.0985,138,0.1265,0.0996,36.0,-0.1341,-0.047,82.0,-0.1087,0.0513,0.0,-1.0,,0.0,-0.013,0.0,30.0,-0.0625,-0.25,0.1043,-0.007,-0.033,67.0,-0.2164,-0.1976,208.0,-0.0195,0.0404,1800.0,-0.0028,0.0039,498169.0,-0.0211,0.1622,204.0,-0.0121,-0.0097,0.4855,-0.2125,-0.1798,0
202507,41760,"Sandpoint, ID",562.0,851975.0,-0.007,0.1122,641,0.0976,0.1498,66.0,0.297,0.1491,132.0,-0.2826,0.0313,6.0,2.0,0.5,0.0068,0.0044,0.002,198.0,0.0102,0.0313,0.2236,0.0016,-0.0151,109.0,-0.0603,-0.1896,426.0,-0.0289,0.0247,2066.0,0.0056,0.1111,1252362.0,-0.0087,0.0341,749.0,0.0701,0.0856,0.17,-0.0286,-0.0712,0
202507,40540,"Rock Springs, WY",698.0,357000.0,0.0007,0.0835,101,0.0802,0.2949,39.0,-0.061,-0.1538,60.0,0.1538,0.25,0.0,,,0.0,0.0,0.0,28.0,-0.0667,1.3333,0.1856,-0.0305,0.0966,,,,152.0,0.0041,0.0419,2248.0,-0.0035,-0.0071,391634.0,-0.0021,-0.0005,101.0,0.0802,0.2949,,,,0
202507,10460,"Alamogordo, NM",513.0,309475.0,0.0064,0.0164,337,-0.033,0.4042,66.0,0.0435,0.0,74.0,-0.3729,-0.0263,4.0,,1.0,0.0077,0.0077,0.0029,92.0,0.0455,0.3939,0.1772,0.0137,0.0131,105.0,-0.0094,0.1111,172.0,0.0036,0.0462,1826.0,-0.0119,-0.0068,381797.0,0.0081,0.0084,445.0,-0.0263,0.3303,0.3116,0.0074,-0.0822,0
202507,32420,"Mayaguez, PR",,345000.0,0.0162,0.1845,103,0.0459,0.0406,95.0,0.0272,0.4211,30.0,0.1538,-0.0625,0.0,,,0.0,0.0,0.0,6.0,0.5,-0.5,0.0231,-0.001,-0.0464,41.0,-0.1087,0.2813,201.0,0.0944,0.1343,1633.0,-0.1519,-0.09,570492.0,0.0674,-0.0346,144.0,-0.0035,0.1038,0.4,-0.0694,0.0751,0
202507,44540,"Sterling, CO",900.0,249975.0,0.057,-0.0195,94,0.0444,0.7736,67.0,0.2072,-0.1754,26.0,-0.1875,0.3,0.0,,,0.0,0.0,0.0,24.0,-0.2,0.5,0.1633,-0.0311,0.0016,26.0,0.0,-0.2031,154.0,0.0022,-0.0463,1872.0,0.0432,-0.0005,332560.0,0.028,-0.0945,121.0,0.0386,0.4152,0.2713,-0.0121,-0.3325,0
202507,23500,"Gaffney, SC",555.0,274675.0,0.0053,0.1022,149,-0.0034,0.2692,64.0,0.1651,0.2574,40.0,-0.1667,-0.1304,2.0,,0.0,0.0077,0.0077,-0.0018,56.0,0.0,0.2174,0.2147,0.0006,-0.0143,63.0,-0.0597,0.3846,177.0,0.0421,0.1412,1543.0,-0.0514,-0.0829,329166.0,0.0202,0.1655,211.0,-0.0299,0.2985,0.4242,-0.0254,0.0354,0
202507,14780,"Brenham, TX",766.0,375000.0,-0.0356,0.0512,202,0.069,0.3569,65.0,-0.1186,0.1927,44.0,0.2222,0.5714,0.0,-1.0,,0.0,-0.0079,0.0,48.0,-0.1111,0.3333,0.1777,-0.0193,0.0212,33.0,-0.0704,-0.175,204.0,-0.0126,0.0233,1826.0,-0.0119,-0.065,495428.0,-0.062,-0.2372,234.0,0.0517,0.2414,0.1638,-0.0246,-0.1056,0
202507,40620,"Rolla, MO",639.0,290650.0,-0.0161,-0.0294,148,-0.0199,0.6629,66.0,-0.0185,0.1883,62.0,0.1481,0.8235,2.0,,,0.0065,0.0065,0.0065,66.0,0.1,1.3571,0.2336,0.0282,0.0877,75.0,-0.0132,0.4151,146.0,0.0125,0.081,1914.0,0.0116,-0.1253,383826.0,0.0596,0.178,226.0,-0.0131,0.5804,0.5068,0.0034,-0.0887,1
202507,39300,"Providence-Warwick, RI-MA",38.0,604950.0,0.0084,0.032,2215,0.0098,0.2358,37.0,0.1774,0.1406,1522.0,-0.0973,-0.0155,14.0,0.0,0.1667,0.0028,0.0004,0.0003,694.0,-0.0414,0.3194,0.1282,0.0006,0.0268,1684.0,-0.0467,-0.0689,338.0,0.0064,0.0459,1901.0,0.0097,0.0108,994815.0,0.0107,0.0334,3872.0,-0.0205,0.0842,0.7602,-0.0451,-0.2487,0
202507,18260,"Cookeville, TN",283.0,384898.0,0.0132,0.0265,740,0.0445,0.3507,60.0,-0.0246,0.266,226.0,-0.0661,0.0273,4.0,-0.3333,,0.0034,-0.0014,0.0034,280.0,0.0,-0.021,0.2453,-0.0007,-0.0425,235.0,0.0539,0.0806,210.0,-0.0037,0.0011,1827.0,0.01,0.015,474836.0,0.007,0.028,955.0,0.046,0.2683,0.3171,0.0028,-0.0792,0
202507,30980,"Longview, TX",178.0,305000.0,-0.0317,-0.0315,1150,0.0431,0.2229,71.0,0.0677,0.1094,310.0,-0.1436,0.0473,6.0,-0.5,0.5,0.0033,-0.0032,0.0008,436.0,-0.0311,0.101,0.2433,-0.0085,-0.0141,323.0,-0.0529,-0.0077,154.0,-0.0041,0.0099,2022.0,-0.0098,-0.0009,382785.0,-0.0135,-0.0055,1461.0,0.0206,0.1614,0.2806,-0.0284,-0.0652,0
202507,28260,"Kearney, NE",563.0,321500.0,-0.102,0.0128,60,0.19,-0.2874,36.0,-0.3255,-0.1227,56.0,0.2174,0.0,0.0,,,0.0,0.0,0.0,18.0,0.0,-0.4,0.0995,-0.0072,-0.0306,66.0,-0.1027,-0.2722,139.0,0.0402,0.0487,2458.0,-0.1081,-0.0472,385195.0,-0.0258,-0.0863,125.0,0.0,-0.2926,1.1008,-0.3592,0.023,0
202507,23140,"Frankfort, IN",820.0,268450.0,0.0957,0.2633,51,0.2317,0.1222,31.0,0.1731,-0.3441,44.0,0.2941,0.375,0.0,,,0.0,0.0,0.0,26.0,-0.1875,-0.1333,0.1919,-0.0785,-0.0528,40.0,0.2121,-0.1398,160.0,0.0962,0.152,1670.0,-0.0889,-0.0088,287557.0,0.0599,0.1969,90.0,0.2162,-0.011,0.7921,-0.0128,-0.2413,0
202507,33020,"Mexico, MO",869.0,156500.0,-0.081,0.1341,83,0.4188,0.1942,24.0,-0.3691,-0.6655,52.0,0.3684,0.3,0.0,,,0.0,0.0,0.0,14.0,0.0,0.1667,0.0913,-0.0253,-0.001,11.0,-0.4167,-0.4324,134.0,0.0011,0.2279,1367.0,-0.0757,-0.1328,198909.0,-0.0909,0.0701,93.0,0.2568,0.0508,0.1265,-0.1812,-0.1397,1
202507,23240,"Fredericksburg, TX",819.0,799000.0,-0.0314,-0.0011,485,0.0276,0.2189,93.0,-0.0412,0.1071,80.0,0.0526,0.25,0.0,-1.0,,0.0,-0.0033,0.0,84.0,-0.2632,-0.0233,0.1348,-0.0424,-0.0286,69.0,-0.0282,-0.0548,404.0,-0.0159,-0.0223,2171.0,-0.0037,-0.0248,1260912.0,-0.0264,-0.0971,551.0,0.0185,0.1851,0.1424,-0.0082,-0.0412,0
202507,42660,"Seattle-Tacoma-Bellevue, WA",14.0,785463.0,-0.0173,0.008,10112,0.0473,0.3666,40.0,0.1127,0.1127,5024.0,-0.1296,-0.0004,118.0,-0.2805,-0.1324,0.0058,-0.0024,-0.0021,4236.0,0.0081,0.3534,0.2124,0.008,0.0359,4632.0,-0.0645,-0.1068,448.0,-0.0251,0.0145,1921.0,-0.0005,0.0026,1143440.0,-0.0116,0.0139,14723.0,0.0055,0.1724,0.458,-0.0548,-0.2427,0
202507,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",6.0,384950.0,-0.0065,-0.012,11227,0.0154,0.1878,44.0,0.0741,-0.0114,7362.0,0.0443,0.1054,288.0,-0.04,-0.0336,0.0103,-0.0005,-0.0022,4088.0,-0.0331,0.168,0.136,-0.016,-0.0014,8906.0,-0.0902,-0.0447,231.0,-0.0116,0.0102,1636.0,-0.0047,-0.0187,552972.0,-0.0199,-0.0572,20186.0,-0.0319,0.079,0.7933,-0.0921,-0.1931,0
202507,19340,"Davenport-Moline-Rock Island, IA-IL",134.0,237450.0,-0.0106,0.0917,726,0.0576,0.1059,42.0,0.0701,0.1053,464.0,-0.0169,0.0791,4.0,0.0,1.0,0.0023,0.0,0.0011,234.0,-0.064,0.0354,0.1368,-0.0057,-0.0025,518.0,-0.1077,0.0758,135.0,-0.0015,0.0433,1688.0,-0.0079,-0.0216,302323.0,0.0044,0.0034,1246.0,-0.0146,0.0983,0.714,-0.1322,-0.02,0
202507,14140,"Bluefield, WV-VA",396.0,190000.0,-0.0265,-0.0325,207,-0.0096,0.1862,67.0,0.1602,0.2018,60.0,-0.3023,-0.3333,4.0,,,0.0107,0.0107,0.0107,66.0,-0.0294,0.1786,0.1627,-0.009,-0.0027,107.0,0.049,0.2588,115.0,-0.0302,0.0935,1797.0,0.0177,-0.0156,257680.0,-0.0127,-0.1488,316.0,0.0177,0.2158,0.5169,0.0289,0.0298,0
202507,13100,"Beatrice, NE",871.0,283750.0,0.082,0.1421,51,0.01,0.1882,48.0,0.1585,0.2583,22.0,-0.0833,-0.2667,0.0,,,0.0,0.0,0.0,18.0,-0.25,0.2857,0.171,-0.0439,0.0394,34.0,-0.1184,0.0469,126.0,-0.0346,-0.0677,2273.0,0.1349,0.3116,331362.0,0.0415,0.0552,84.0,-0.0233,0.1429,0.6634,-0.0966,-0.0896,0
202507,27340,"Jacksonville, NC",239.0,350000.0,-0.0126,0.0146,1073,0.0132,0.2362,60.0,0.1226,0.0085,390.0,-0.1372,-0.0152,8.0,0.3333,-0.7143,0.0038,0.001,-0.0108,408.0,0.0681,0.5,0.1922,0.0192,0.051,630.0,-0.1013,-0.0922,188.0,-0.006,0.0453,1806.0,-0.0105,-0.0155,473962.0,-0.0013,0.0229,1701.0,-0.0335,0.09,0.5871,-0.0748,-0.2124,0
202507,34460,"Mount Sterling, KY",622.0,267000.0,0.0053,0.101,146,0.0282,0.1019,59.0,0.1346,0.1401,54.0,-0.129,-0.129,0.0,,,0.0,0.0,0.0,68.0,0.5455,0.4783,0.2567,0.0845,0.0738,59.0,0.0826,0.1132,161.0,0.0075,-0.0294,1605.0,-0.0141,0.07,358835.0,0.002,0.1692,204.0,0.0251,0.1027,0.4041,0.0203,0.0041,0
202507,45780,"Toledo, OH",90.0,249950.0,0.0,0.0417,933,0.0693,0.2301,36.0,0.0827,0.0588,734.0,0.0426,0.1292,10.0,-0.1667,0.6667,0.0041,-0.0008,0.0014,292.0,0.1231,0.187,0.1185,0.0131,0.007,784.0,-0.0508,0.0208,148.0,0.0153,0.0623,1707.0,-0.0041,0.033,297550.0,-0.029,0.0428,1711.0,0.0053,0.1245,0.8403,-0.1064,-0.1722,0
202507,21980,"Fallon, NV",857.0,406250.0,-0.021,-0.0281,65,0.0574,0.3163,62.0,0.1081,0.1884,34.0,0.5455,0.0625,0.0,,,0.0,0.0,0.0,24.0,-0.2,0.2,0.1773,-0.0534,0.005,36.0,-0.1013,0.0441,255.0,0.0278,0.0041,1625.0,-0.0327,-0.058,451287.0,-0.0162,-0.1388,99.0,-0.0149,0.2,0.5504,-0.0972,-0.1435,0
202507,35060,"Natchitoches, LA",761.0,280000.0,-0.0378,-0.0588,98,0.0208,-0.0884,101.0,0.1005,0.3322,14.0,-0.5333,-0.4615,0.0,,,0.0,0.0,0.0,22.0,-0.2143,0.2222,0.1714,-0.0168,0.0493,26.0,0.0833,0.6774,145.0,-0.0582,0.0473,1912.0,-0.006,-0.0507,342427.0,-0.0602,0.1098,123.0,0.0124,-0.0081,0.2653,0.0153,0.1211,0
202507,28860,"Kirksville, MO",835.0,197450.0,-0.0706,-0.0564,107,-0.0184,0.0812,67.0,-0.1221,0.0598,24.0,-0.25,-0.2941,0.0,,,0.0,0.0,0.0,20.0,0.0,-0.1667,0.1114,-0.0021,-0.0118,41.0,-0.0581,-0.0581,124.0,0.0085,0.0305,1675.0,0.0033,0.0118,302181.0,0.0158,0.1869,146.0,-0.0234,0.0355,0.3803,-0.016,-0.0563,0
202507,18420,"Corinth, MS",771.0,233500.0,0.0232,-0.036,77,0.0267,0.1756,68.0,0.0581,0.1189,22.0,-0.0833,-0.0833,0.0,,,0.0,0.0,0.0,18.0,-0.3077,-0.1,0.1425,-0.0505,-0.0175,28.0,0.0377,0.1458,115.0,0.0028,-0.0088,1984.0,-0.0043,-0.0183,264474.0,0.0302,-0.0546,105.0,0.0398,0.1611,0.3571,0.0038,-0.0093,0
202507,35700,"Nogales, AZ",658.0,375375.0,0.007,0.0395,277,-0.0578,0.3382,92.0,0.0138,0.2399,56.0,-0.0667,0.2727,0.0,,-1.0,0.0,0.0,-0.0129,50.0,-0.2857,-0.1379,0.1273,-0.0422,-0.0605,54.0,0.0594,0.0288,200.0,0.0008,-0.002,1836.0,-0.0166,0.0,677012.0,0.0032,-0.2222,332.0,-0.0391,0.2849,0.1931,0.0214,-0.0581,0
202507,25260,"Hanford-Corcoran, CA",369.0,374900.0,-0.0001,-0.0033,232,0.0547,0.3618,53.0,-0.0318,0.1576,98.0,-0.125,0.2895,4.0,-0.6667,-0.75,0.0093,-0.0147,-0.0304,80.0,0.2903,0.25,0.1727,0.0355,0.0278,126.0,-0.0968,-0.2653,227.0,-0.0115,-0.0367,1655.0,0.002,0.0284,436008.0,0.0181,-0.0267,356.0,-0.0097,0.0455,0.5443,-0.0913,-0.4645,0
202507,38660,"Ponce, PR",,227175.0,0.033,-0.1135,44,0.1013,0.1013,99.0,0.2073,0.2298,14.0,0.1667,-0.125,0.0,,,0.0,0.0,0.0,4.0,0.0,1.0,0.0491,0.0062,0.0244,23.0,-0.2203,-0.1154,141.0,0.0007,-0.004,1800.0,0.0959,-0.0302,326834.0,-0.0285,-0.0537,67.0,-0.0292,0.031,0.5287,-0.2181,-0.1295,1
202507,10540,"Albany, OR",334.0,476475.0,0.009,0.036,346,0.0566,0.1421,51.0,0.1461,0.0737,166.0,-0.0119,0.2206,12.0,-0.3333,-0.25,0.0168,-0.0105,-0.0097,178.0,0.0988,0.4355,0.2533,0.0261,0.0481,194.0,0.0603,0.2444,287.0,-0.0079,0.0134,1781.0,0.0127,0.0556,563997.0,0.0123,-0.0508,533.0,0.0545,0.1768,0.5601,0.002,0.046,0
202507,21120,"Elk City, OK",897.0,201200.0,-0.0738,0.0193,136,0.0543,0.4624,85.0,0.1258,-0.0761,28.0,-0.2222,0.1667,0.0,,,0.0,0.0,0.0,42.0,-0.1923,1.625,0.212,-0.0466,0.1125,32.0,-0.1818,-0.2125,114.0,-0.0275,-0.0041,1731.0,-0.0525,0.0229,235196.0,-0.0692,-0.0238,168.0,0.009,0.2584,0.2316,-0.0668,-0.1985,0
202507,14940,"Brigham City, UT-ID",556.0,474950.0,0.0024,0.0015,279,0.0201,0.3915,65.0,0.157,0.4333,70.0,-0.2857,-0.3,6.0,0.0,,0.0136,0.0004,0.0136,102.0,-0.1356,0.3784,0.2438,-0.0112,0.0466,72.0,-0.2667,-0.0949,206.0,-0.0081,-0.0039,2283.0,0.0,-0.0337,538784.0,0.0021,-0.0117,352.0,-0.0409,0.2708,0.2563,-0.1002,-0.1377,0
202507,18060,"Columbus, MS",508.0,251925.0,0.0851,0.0709,164,0.0123,0.1007,63.0,0.0766,0.1145,64.0,-0.0303,0.2308,0.0,,,0.0,0.0,0.0,44.0,-0.0833,-0.2903,0.1766,-0.0135,-0.1026,17.0,-0.3529,-0.1951,122.0,0.0214,-0.0128,1982.0,-0.0043,-0.0131,275428.0,0.0292,0.0467,181.0,-0.0399,0.0618,0.1006,-0.0568,-0.037,0
202507,18860,"Crescent City, CA",867.0,462100.0,-0.0166,-0.0282,138,0.011,0.2277,78.0,0.1032,0.0616,24.0,-0.3684,-0.25,0.0,,,0.0,0.0,0.0,46.0,1.0909,0.6429,0.2755,0.1463,0.0918,2.0,-0.2,-0.8095,269.0,-0.013,-0.0466,1832.0,-0.0011,0.0499,569179.0,0.0057,-0.0318,141.0,0.0108,0.1331,0.0145,-0.0038,-0.0792,0
202507,19460,"Decatur, AL",273.0,287001.0,-0.0336,-0.0269,526,0.0595,0.4477,58.0,0.0,0.1959,182.0,-0.0808,0.046,4.0,-0.6,,0.0043,-0.007,0.0043,214.0,0.0808,0.2159,0.2323,0.0158,-0.0598,204.0,-0.0097,1.6667,150.0,-0.0001,-0.0294,1969.0,-0.0275,0.0226,354355.0,-0.0074,-0.0111,726.0,0.0357,0.6519,0.3882,-0.0271,0.1775,0
202507,10300,"Adrian, MI",409.0,290863.0,-0.0254,0.0121,208,0.1243,0.0694,41.0,0.0784,-0.006,122.0,-0.1757,-0.0758,0.0,,,0.0,0.0,0.0,108.0,0.3846,0.2558,0.2253,0.067,0.0397,145.0,-0.0764,0.1373,167.0,-0.0299,0.0632,1710.0,0.0019,-0.0484,356700.0,-0.0449,0.0297,353.0,0.0337,0.0796,0.6971,-0.1515,0.0416,0
202507,28180,"Kapaa, HI",532.0,1398500.0,-0.0169,0.0004,366,-0.0591,0.1656,106.0,0.1432,0.3689,66.0,-0.25,-0.175,0.0,-1.0,-1.0,0.0,-0.0064,-0.0081,80.0,-0.1667,-0.0698,0.1588,-0.006,-0.0209,77.0,-0.2154,-0.1685,994.0,0.0067,-0.0223,1372.0,-0.0254,-0.0198,2563908.0,-0.0237,-0.0374,442.0,-0.0934,0.0888,0.209,-0.0416,-0.084,0
202507,18580,"Corpus Christi, TX",127.0,367174.0,-0.0003,-0.0463,3683,0.0016,0.268,92.0,0.15,0.1646,648.0,-0.1797,0.1058,28.0,-0.2632,0.4,0.0056,-0.0015,0.0008,1014.0,-0.0098,0.1818,0.2049,0.0074,-0.0045,665.0,-0.0885,0.0938,218.0,-0.0002,-0.0468,1623.0,0.0036,-0.0099,490983.0,-0.0044,-0.0438,4338.0,-0.0122,0.2386,0.1804,-0.0178,-0.0287,0
202507,33340,"Milwaukee-Waukesha, WI",40.0,410000.0,0.0001,0.0253,3127,0.0094,0.0993,30.0,0.0345,0.0,1686.0,-0.1126,-0.0071,24.0,1.0,0.5,0.0044,0.0021,0.0014,778.0,0.1933,0.3276,0.1453,0.0274,0.0353,496.0,-0.112,-0.1686,223.0,-0.0087,0.0552,1786.0,-0.0011,-0.0164,522906.0,-0.0005,0.058,3622.0,-0.0097,0.0528,0.1585,-0.0217,-0.0511,0
202507,28740,"Kingston, NY",245.0,573725.0,0.02,-0.0422,705,0.0609,0.1809,55.0,0.2033,0.1289,220.0,-0.2199,0.0476,2.0,0.0,-0.6667,0.0016,0.0,-0.0042,204.0,-0.0286,0.2911,0.161,-0.0026,0.0072,400.0,0.0555,0.4167,295.0,0.0019,-0.0164,1952.0,-0.0206,-0.0606,811229.0,-0.0275,-0.0415,1053.0,0.0583,0.2725,0.5667,-0.0029,0.0943,0
202507,11200,"Amherst Town-Northampton, MA",280.0,544500.0,0.0088,0.0373,203,-0.0073,0.2848,44.0,0.4746,0.5,142.0,-0.0658,0.1639,2.0,,,0.0052,0.0052,0.0052,80.0,0.1429,0.9048,0.203,0.0423,0.0601,42.0,-0.0667,-0.0118,283.0,0.0084,0.0312,1934.0,0.023,0.0392,618915.0,0.0134,0.059,246.0,-0.0081,0.2208,0.2069,-0.0132,-0.0621,0
202507,24260,"Grand Island, NE",480.0,337450.0,-0.0058,0.0679,184,0.0366,0.6959,48.0,-0.0253,0.1627,76.0,-0.1556,0.0,0.0,,-1.0,0.0,0.0,-0.0093,62.0,-0.1389,0.8235,0.2326,-0.0199,0.054,11.0,-0.2143,-0.0833,132.0,-0.0355,0.0024,2475.0,0.0006,0.062,374598.0,-0.0148,-0.0088,194.0,0.0131,0.61,0.0598,-0.0191,-0.0508,0
202507,29660,"Laramie, WY",693.0,439000.0,-0.0583,-0.0625,113,0.0766,0.6304,41.0,0.1164,-0.133,54.0,-0.2895,-0.129,0.0,,,0.0,0.0,0.0,36.0,0.0,1.5714,0.1358,-0.01,0.0591,82.0,0.0,0.2734,221.0,0.0035,-0.0282,2074.0,-0.0376,-0.0704,585232.0,-0.0297,-0.0394,191.0,0.0325,0.4323,0.7244,-0.0555,-0.2031,0
202507,25100,"Guymon, OK",911.0,263750.0,0.0293,0.0722,51,0.2024,0.4028,53.0,-0.197,-0.369,20.0,-0.4118,1.5,0.0,,,0.0,0.0,0.0,6.0,0.5,-0.4,0.0696,0.0133,-0.0806,22.0,-0.0444,0.1944,133.0,0.0335,0.0656,1794.0,-0.0773,-0.0883,278333.0,0.0211,-0.0276,72.0,0.1163,0.3333,0.4257,-0.11,-0.0743,1
202507,45900,"Traverse City, MI",267.0,549850.0,-0.0002,0.1458,802,0.0362,0.0905,50.0,0.2048,0.1111,286.0,-0.1686,-0.0892,4.0,-0.3333,-0.3333,0.0028,-0.0015,-0.0018,266.0,0.0726,0.1368,0.1922,0.0114,0.0183,295.0,0.0333,0.0369,324.0,0.0034,0.0233,1732.0,0.0211,0.065,883475.0,0.0186,0.1317,1091.0,0.0312,0.0654,0.3681,-0.001,-0.019,0
202507,45580,"Thomaston, GA",831.0,264725.0,0.0,0.0593,125,0.004,0.497,69.0,-0.0927,0.0,42.0,0.1667,0.5,0.0,-1.0,,0.0,-0.0108,0.0,38.0,0.1176,0.9,0.1923,0.0198,0.0514,24.0,-0.0784,-0.1296,153.0,-0.0253,0.045,1672.0,-0.0211,0.0155,352443.0,-0.0026,0.0213,149.0,-0.0067,0.3545,0.188,-0.0168,-0.1354,0
202507,49620,"York-Hanover, PA",118.0,353195.0,-0.0257,-0.0188,724,0.0516,0.1928,38.0,0.1259,-0.0065,504.0,-0.1189,-0.125,20.0,-0.3333,-0.5455,0.0101,-0.0046,-0.0123,294.0,-0.0068,0.1395,0.1432,-0.0031,0.0067,770.0,0.0033,0.0239,176.0,-0.0067,0.0292,1967.0,-0.0142,-0.0274,416573.0,-0.017,0.0091,1494.0,0.0174,0.0993,1.0635,-0.0512,-0.1753,0
202507,37120,"Ozark, AL",593.0,234900.0,0.0192,0.0535,137,0.038,0.2188,57.0,-0.1133,0.0607,60.0,0.3043,0.1111,0.0,,,0.0,0.0,0.0,40.0,0.25,-0.0476,0.1685,0.0344,-0.0223,53.0,-0.0367,-0.1102,123.0,0.001,0.0219,1827.0,0.0433,-0.011,256433.0,0.0128,0.0072,188.0,0.0054,0.1228,0.3846,-0.0298,-0.1422,0
202507,33980,"Morehead City, NC",458.0,561200.0,0.0135,-0.0631,614,-0.0369,0.3513,80.0,0.0563,0.2317,170.0,-0.0116,0.1486,2.0,-0.6667,-0.6667,0.0018,-0.0037,-0.0053,188.0,-0.0408,0.2051,0.1801,-0.008,-0.0058,262.0,0.0459,0.0917,339.0,-0.0002,-0.0045,1773.0,-0.0015,-0.0843,783434.0,-0.0248,-0.0033,874.0,-0.0119,0.2621,0.4271,0.0338,-0.1016,0
202507,48980,"Wilson, NC",442.0,265000.0,-0.0265,-0.0751,213,0.029,0.2456,67.0,0.0386,0.1956,78.0,-0.22,0.0263,8.0,1.0,3.0,0.0195,0.0107,0.0141,76.0,0.3103,0.1875,0.184,0.0487,-0.0168,121.0,-0.0936,0.2604,164.0,-0.0347,-0.031,1619.0,-0.0015,-0.0049,304475.0,0.0017,-0.0052,333.0,-0.0148,0.2477,0.5681,-0.0769,0.0067,0
